id_person,person_name,sex,birthdate,passport,drive_license
1883,Тарасов Зосима Адрианович,муж,1992-07-12,8908993987,101439987100
1884,Носков Мирон Эдуардович,муж,2010-03-20,NULL,NULL
1885,Кузьма Аверьянович Киселев,муж,1970-09-03,5840470531,5514709404
1886,Суворова Анна Николаевна,жен,1999-01-31,56471019307,71005923988
1887,Соколов Никон Юльевич,муж,1999-09-07,6844900534,10482387634
1888,Соколов Епифан Евсеевич,муж,2004-07-06,238648910103,NULL
1889,Ковалев Филарет Жоресович,муж,1994-09-01,4380262572,5876466986
1890,Блинов Ефрем Ануфриевич,муж,1999-11-15,5143409765,10953015729
1891,Алина Тимуровна Крюкова,жен,2004-02-15,3677412344,NULL
1892,Федотов Денис Богданович,муж,1992-06-12,1331010310881,39106325639
1893,Кузьмин Панкрат Ефстафьевич,муж,2018-05-17,NULL,NULL
1894,Молчанова Нина Алексеевна,жен,1992-12-11,0236862470,73361065729
1895,Антонина Кузьминична Фадеева,жен,2011-06-12,NULL,NULL
1896,Лихачев Гремислав Авдеевич,муж,1984-10-23,14245161048,39578992100
1897,Дарья Вадимовна Кулагина,жен,2010-07-26,NULL,NULL
1898,Вышеслав Антипович Козлов,муж,2015-03-26,NULL,NULL
1899,Лариса Владиславовна Шарова,жен,2014-06-20,NULL,NULL
1900,Котов Валерий Тихонович,муж,1972-11-21,101536810569,204053101040
1901,Аксенова Валерия Вячеславовна,жен,1995-11-22,55225324104,91026793571
1902,Нестор Трофимович Нестеров,муж,2002-01-18,63760110750,NULL
1903,Христофор Валерьянович Устинов,муж,2006-09-08,NULL,NULL
1904,Кошелева Мария Никифоровна,жен,2018-07-01,NULL,NULL
1905,Маргарита Филипповна Лаврентьева,жен,1989-01-10,89510830260,281026101644
1906,Блинова Зинаида Даниловна,жен,2004-11-14,5072483792,NULL
1907,Анастасия Геннадьевна Лапина,жен,1975-03-09,2059984278,8050558766
1908,Изот Дмитриевич Крюков,муж,2017-10-13,NULL,NULL
1909,Васильева Мария Никифоровна,жен,2008-07-16,NULL,NULL
1910,Иларион Харитонович Родионов,муж,1979-09-21,63736110649,88138577210
1911,Андрон Филимонович Комаров,муж,1978-08-10,119611061107,61096575711
1912,Вера Васильевна Сидорова,жен,2018-06-05,NULL,NULL
1913,Сафонова Галина Романовна,жен,1977-12-07,10103752558,8336455236
1914,Антонова Елизавета Леонидовна,жен,2011-07-14,NULL,NULL
1915,Мартын Анисимович Пахомов,муж,2010-05-23,NULL,NULL
1916,Филатова Полина Степановна,жен,1986-05-13,38210025678,5284188925
1917,Кузьмина Алла Богдановна,жен,1985-11-27,3945410966,64119664106
1918,Дарья Анатольевна Белякова,жен,2018-09-27,NULL,NULL
1919,Моисеев Дорофей Антонович,муж,1999-05-09,15883625710,1050100371083
1920,Пантелеймон Демьянович Быков,муж,2014-12-24,NULL,NULL
1921,Фаина Александровна Королева,жен,2013-04-21,NULL,NULL
1922,Пимен Венедиктович Зайцев,муж,1974-11-13,6747214977,107510878710
1923,Евпраксия Валериевна Крылова,жен,2016-08-08,NULL,NULL
1924,Юлия Сергеевна Мишина,жен,2017-07-18,NULL,NULL
1925,Сазонова Марина Даниловна,жен,1974-01-15,0723158689,3101021069109
1926,Иванна Антоновна Ермакова,жен,1974-08-16,51066351350,77213711110
1927,Евгений Юльевич Комаров,муж,1975-04-18,602601031104,561075949910
1928,Елизар Фролович Куликов,муж,1973-05-21,3424372503,8593569382
1929,Брагина Таисия Кузьминична,жен,1983-09-17,15530810401,721119091010
1930,Лихачева Феврония Руслановна,жен,1988-06-17,510183109145,6572114820
1931,Никонова Юлия Аркадьевна,жен,1974-09-02,106024210858,31001318983
1932,Третьякова Кира Альбертовна,жен,1970-03-12,51050635580,64488106849
1933,Борисов Онуфрий Давыдович,муж,2009-08-12,NULL,NULL
1934,Носкова Алина Кирилловна,жен,2020-03-20,NULL,NULL
1935,Громова Евгения Андреевна,жен,1999-12-17,97110698659,340810910245
1936,Крюков Мариан Бенедиктович,муж,1973-05-12,75310624918,913110091029
1937,Виноградова Лидия Эдуардовна,жен,2007-04-20,NULL,NULL
1938,Горшков Панфил Бориславович,муж,1996-02-21,21710692766,90410351010710
1939,Вера Игоревна Аксенова,жен,1983-11-22,10675407296,101058304827
1940,Суворова Валерия Геннадьевна,жен,1986-02-28,72571060495,36001082214
1941,Хохлов Дмитрий Давидович,муж,2011-10-20,NULL,NULL
1942,Вышеслав Богданович Зайцев,муж,1991-05-14,3810107210415,73110059032
1943,Силин Семен Валентинович,муж,2005-08-19,762025102103,NULL
1944,Богданов Радислав Ефимьевич,муж,2016-05-28,NULL,NULL
1945,Медведева Марина Павловна,жен,1982-10-24,4175739593,91013341769
1946,Василиса Львовна Харитонова,жен,2018-10-06,NULL,NULL
1947,Федотова Лукия Кирилловна,жен,2012-07-14,NULL,NULL
1948,Русаков Спиридон Дорофеевич,муж,2016-02-15,NULL,NULL
1949,Горшкова Прасковья Александровна,жен,1974-05-20,91071161233,2799693374
1950,Нина Григорьевна Гришина,жен,2020-06-21,NULL,NULL
1951,Лазарь Тарасович Ефремов,муж,1974-08-19,50161006014,48510215769
1952,Борисова Ольга Натановна,жен,1979-05-01,2810810710937,4243090755
1953,Александра Олеговна Котова,жен,1989-07-12,13224104794,2915790575
1954,Конон Ефремович Зыков,муж,1971-10-24,110982910540,188910581054
1955,Анастасия Яковлевна Игнатьева,жен,2012-06-28,NULL,NULL
1956,Зайцева Фёкла Аскольдовна,жен,1994-07-30,102921095912,182601025104
1957,Соловьева Анна Робертовна,жен,1996-11-08,5814695628,7040098838
1958,Павлов Автоном Гурьевич,муж,1987-06-16,6944960669,79503097101
1959,Киселев Автоном Эдгарович,муж,1984-11-28,105761022310,57191024496
1960,Таисия Робертовна Лазарева,жен,2017-07-28,NULL,NULL
1961,Жданов Афанасий Тихонович,муж,2014-01-01,NULL,NULL
1962,Прохоров Ян Давыдович,муж,1987-03-24,71984102584,7891331007
1963,Лаврентьева Юлия Ниловна,жен,1972-04-29,310010108690,00686810921
1964,Ферапонт Ярославович Аксенов,муж,2010-11-28,NULL,NULL
1965,Орехова Феврония Валериевна,жен,1984-03-26,9070736343,05247013109
1966,Савватий Тимурович Бобылев,муж,1976-11-10,77102413002,6655662111
1967,Вениамин Даниилович Орлов,муж,2008-09-20,NULL,NULL
1968,Медведев Доброслав Иларионович,муж,1971-02-18,509321010857,38104873616
1969,Мина Ермилович Уваров,муж,2001-11-06,1459645064,751052864108
1970,Алевтина Макаровна Жукова,жен,1986-04-08,710497046101,527343105210
1971,Боброва Нина Васильевна,жен,1978-02-26,5556418309,3101029106005
1972,Ладимир Августович Рябов,муж,2008-08-23,NULL,NULL
1973,Максим Афанасьевич Пахомов,муж,2020-08-19,NULL,NULL
1974,Митофан Адрианович Кабанов,муж,1992-06-15,25507651081,110745910715
1975,Ефрем Гаврилович Исаков,муж,2020-01-19,NULL,NULL
1976,Третьяков Лазарь Афанасьевич,муж,1988-11-04,93710112616,10157226130
1977,Титова Ульяна Тимуровна,жен,1985-06-23,41174101321,2450419657
1978,Тарас Харламович Осипов,муж,2019-02-13,NULL,NULL
1979,Феврония Наумовна Зуева,жен,1997-03-05,66924763310,9475578731
1980,Беляева Ульяна Аскольдовна,жен,2006-12-08,NULL,NULL
1981,Мясникова София Натановна,жен,1987-06-20,6987745906,76711100193
1982,Мария Натановна Петухова,жен,1971-07-22,10752267402,69384069100
1983,Полина Наумовна Зайцева,жен,1985-08-02,5362024813,9932161204
1984,Шарапов Эраст Брониславович,муж,1988-09-26,3823103841010,4102010108544
1985,Сидоров Кирилл Харитонович,муж,2019-03-17,NULL,NULL
1986,Журавлев Фирс Андреевич,муж,2020-01-04,NULL,NULL
1987,Марфа Мироновна Шарова,жен,2006-12-27,NULL,NULL
1988,Голубев Вацлав Фокич,муж,1977-06-07,571011027171,6390926192
1989,Филипп Феофанович Сысоев,муж,1983-04-29,310665104279,8505172491
1990,Игнатьева Марина Дмитриевна,жен,1995-03-18,15710392591,8027716452
1991,Рубен Елисеевич Лаврентьев,муж,1990-09-30,55791011695,6852817080
1992,Анжелика Степановна Сафонова,жен,2019-05-31,NULL,NULL
1993,Орест Геннадиевич Хохлов,муж,1971-03-24,4565952344,8909260121
1994,Горбачева Нонна Сергеевна,жен,1979-03-25,61838104784,3479884213
1995,Фролова Регина Филипповна,жен,1987-02-12,6599534091,6759347877
1996,Иванна Ивановна Комиссарова,жен,2007-07-08,NULL,NULL
1997,Щукина Наталья Макаровна,жен,1986-12-31,89521108637,24410765374
1998,Гурьева Милица Ильинична,жен,1997-06-07,4270422653,10280626999
